Era,Time,Sig_Landed,Sig_Att,TD_Landed,TD_Att,Sig_Landed_Per_Min,Sig_Att_Per_Min,TD_Landed_Per_Min,TD_Att_Per_Min
Modern/ESPN Era,4.55,34,57,0,0,7.472527472527473,12.527472527472527,0.0,0.0
Modern/ESPN Era,15.0,64,152,0,0,4.266666666666667,10.133333333333333,0.0,0.0
Modern/ESPN Era,15.0,100,293,0,15,6.666666666666667,19.533333333333335,0.0,1.0
Modern/ESPN Era,25.0,75,160,2,17,3.0,6.4,0.08,0.68
Modern/ESPN Era,15.0,19,43,1,2,1.2666666666666666,2.8666666666666667,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,4.25,5,6,1,1,1.1764705882352942,1.411764705882353,0.23529411764705882,0.23529411764705882
Modern/ESPN Era,2.2666666666666666,3,8,0,0,1.3235294117647058,3.5294117647058822,0.0,0.0
Modern/ESPN Era,15.0,102,211,0,0,6.8,14.066666666666666,0.0,0.0
Modern/ESPN Era,4.216666666666667,21,41,0,0,4.980237154150197,9.723320158102766,0.0,0.0
Modern/ESPN Era,9.083333333333334,22,33,4,7,2.422018348623853,3.63302752293578,0.4403669724770642,0.7706422018348623
Modern/ESPN Era,0.8166666666666667,9,22,0,0,11.020408163265307,26.93877551020408,0.0,0.0
Modern/ESPN Era,7.933333333333334,1,1,0,0,0.12605042016806722,0.12605042016806722,0.0,0.0
Modern/ESPN Era,15.0,80,181,1,4,5.333333333333333,12.066666666666666,0.06666666666666667,0.26666666666666666
Modern/ESPN Era,7.3,23,70,0,5,3.1506849315068495,9.589041095890412,0.0,0.684931506849315
Modern/ESPN Era,15.0,66,144,1,3,4.4,9.6,0.06666666666666667,0.2
Modern/ESPN Era,7.283333333333333,34,49,1,4,4.668192219679634,6.727688787185355,0.13729977116704806,0.5491990846681922
Modern/ESPN Era,4.083333333333333,17,31,0,0,4.163265306122449,7.591836734693878,0.0,0.0
Modern/ESPN Era,3.083333333333333,0,3,0,0,0.0,0.972972972972973,0.0,0.0
Modern/ESPN Era,15.0,18,52,1,5,1.2,3.466666666666667,0.06666666666666667,0.3333333333333333
Modern/ESPN Era,15.0,40,103,1,1,2.6666666666666665,6.866666666666666,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,8.733333333333333,14,25,0,0,1.603053435114504,2.8625954198473287,0.0,0.0
Modern/ESPN Era,4.6,10,24,0,1,2.173913043478261,5.217391304347826,0.0,0.2173913043478261
Modern/ESPN Era,15.0,25,57,0,0,1.6666666666666667,3.8,0.0,0.0
Modern/ESPN Era,0.55,4,10,0,0,7.2727272727272725,18.18181818181818,0.0,0.0
Modern/ESPN Era,13.183333333333334,20,69,0,2,1.5170670037926675,5.233881163084702,0.0,0.15170670037926676
Modern/ESPN Era,4.083333333333333,25,38,1,3,6.122448979591837,9.306122448979593,0.2448979591836735,0.7346938775510204
Modern/ESPN Era,4.333333333333333,1,1,1,1,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078
Modern/ESPN Era,15.0,50,78,0,0,3.3333333333333335,5.2,0.0,0.0
Modern/ESPN Era,9.316666666666666,62,107,0,0,6.65474060822898,11.48479427549195,0.0,0.0
Modern/ESPN Era,2.216666666666667,14,31,0,0,6.315789473684211,13.984962406015036,0.0,0.0
Modern/ESPN Era,25.0,57,95,4,9,2.28,3.8,0.16,0.36
Modern/ESPN Era,1.1,8,16,0,0,7.2727272727272725,14.545454545454545,0.0,0.0
Modern/ESPN Era,15.0,59,104,3,4,3.933333333333333,6.933333333333334,0.2,0.26666666666666666
Modern/ESPN Era,15.0,45,81,2,3,3.0,5.4,0.13333333333333333,0.2
Modern/ESPN Era,7.033333333333333,16,45,0,0,2.2748815165876777,6.398104265402844,0.0,0.0
Modern/ESPN Era,0.9833333333333332,1,4,0,0,1.016949152542373,4.067796610169492,0.0,0.0
Modern/ESPN Era,15.0,70,169,0,4,4.666666666666667,11.266666666666667,0.0,0.26666666666666666
Modern/ESPN Era,15.0,82,123,4,5,5.466666666666667,8.2,0.26666666666666666,0.3333333333333333
Modern/ESPN Era,15.0,31,62,6,12,2.066666666666667,4.133333333333334,0.4,0.8
Modern/ESPN Era,5.733333333333333,17,27,2,3,2.9651162790697674,4.709302325581396,0.3488372093023256,0.5232558139534884
Modern/ESPN Era,15.0,80,196,0,3,5.333333333333333,13.066666666666666,0.0,0.2
Modern/ESPN Era,6.616666666666666,53,143,0,1,8.010075566750631,21.612090680100756,0.0,0.15113350125944586
Modern/ESPN Era,15.0,29,78,0,1,1.9333333333333333,5.2,0.0,0.06666666666666667
Modern/ESPN Era,15.0,37,113,1,2,2.466666666666667,7.533333333333333,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,15.0,67,185,0,1,4.466666666666667,12.333333333333334,0.0,0.06666666666666667
Modern/ESPN Era,10.633333333333333,64,132,1,1,6.018808777429467,12.413793103448276,0.09404388714733543,0.09404388714733543
Modern/ESPN Era,9.75,25,50,0,0,2.5641025641025643,5.128205128205129,0.0,0.0
Modern/ESPN Era,15.0,62,144,1,3,4.133333333333334,9.6,0.06666666666666667,0.2
Modern/ESPN Era,0.8166666666666667,1,3,0,0,1.2244897959183674,3.673469387755102,0.0,0.0
Modern/ESPN Era,6.616666666666666,7,17,0,0,1.057934508816121,2.5692695214105794,0.0,0.0
Modern/ESPN Era,3.216666666666667,3,5,0,0,0.9326424870466321,1.5544041450777202,0.0,0.0
Modern/ESPN Era,15.0,8,33,0,3,0.5333333333333333,2.2,0.0,0.2
Modern/ESPN Era,15.0,53,95,1,2,3.533333333333333,6.333333333333333,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,14.416666666666666,43,112,0,3,2.9826589595375723,7.768786127167631,0.0,0.20809248554913296
Modern/ESPN Era,7.85,10,13,2,6,1.2738853503184715,1.6560509554140128,0.25477707006369427,0.7643312101910829
Modern/ESPN Era,9.916666666666666,2,8,2,3,0.20168067226890757,0.8067226890756303,0.20168067226890757,0.3025210084033614
Modern/ESPN Era,4.983333333333333,7,29,4,6,1.4046822742474916,5.8193979933110365,0.802675585284281,1.2040133779264215
Modern/ESPN Era,15.0,24,54,4,8,1.6,3.6,0.26666666666666666,0.5333333333333333
Modern/ESPN Era,2.45,17,35,0,2,6.938775510204081,14.285714285714285,0.0,0.8163265306122448
Modern/ESPN Era,15.0,48,154,3,10,3.2,10.266666666666667,0.2,0.6666666666666666
Modern/ESPN Era,15.0,6,17,0,0,0.4,1.1333333333333333,0.0,0.0
Modern/ESPN Era,4.25,9,17,1,1,2.1176470588235294,4.0,0.23529411764705882,0.23529411764705882
Modern/ESPN Era,15.0,29,42,4,12,1.9333333333333333,2.8,0.26666666666666666,0.8
Modern/ESPN Era,2.066666666666667,5,10,2,2,2.419354838709677,4.838709677419354,0.9677419354838709,0.9677419354838709
Modern/ESPN Era,19.566666666666663,87,145,4,6,4.44633730834753,7.410562180579218,0.2044293015332198,0.3066439522998297
Modern/ESPN Era,14.283333333333331,69,145,0,0,4.830805134189032,10.151691948658112,0.0,0.0
Modern/ESPN Era,2.9,1,4,1,4,0.3448275862068966,1.3793103448275863,0.3448275862068966,1.3793103448275863
Modern/ESPN Era,9.2,82,171,0,1,8.913043478260871,18.586956521739133,0.0,0.10869565217391305
Modern/ESPN Era,9.983333333333333,37,84,1,2,3.7061769616026714,8.414023372287145,0.1001669449081803,0.2003338898163606
Modern/ESPN Era,15.0,46,115,0,0,3.066666666666667,7.666666666666667,0.0,0.0
Modern/ESPN Era,15.0,66,129,0,1,4.4,8.6,0.0,0.06666666666666667
Modern/ESPN Era,14.366666666666667,127,231,0,0,8.839907192575406,16.07888631090487,0.0,0.0
Modern/ESPN Era,15.0,46,117,1,6,3.066666666666667,7.8,0.06666666666666667,0.4
Modern/ESPN Era,7.233333333333333,6,25,0,1,0.8294930875576036,3.456221198156682,0.0,0.1382488479262673
Modern/ESPN Era,15.0,60,148,0,0,4.0,9.866666666666667,0.0,0.0
Modern/ESPN Era,15.0,26,33,2,3,1.7333333333333334,2.2,0.13333333333333333,0.2
Modern/ESPN Era,25.0,75,143,1,5,3.0,5.72,0.04,0.2
Modern/ESPN Era,2.2666666666666666,12,15,0,0,5.294117647058823,6.61764705882353,0.0,0.0
Modern/ESPN Era,3.633333333333333,7,12,2,2,1.9266055045871562,3.3027522935779823,0.5504587155963303,0.5504587155963303
Modern/ESPN Era,15.0,47,78,3,9,3.1333333333333333,5.2,0.2,0.6
Modern/ESPN Era,3.3,3,4,3,4,0.9090909090909092,1.2121212121212122,0.9090909090909092,1.2121212121212122
Modern/ESPN Era,15.0,38,58,8,13,2.533333333333333,3.8666666666666667,0.5333333333333333,0.8666666666666667
Modern/ESPN Era,14.716666666666669,42,58,5,12,2.8539071347678364,3.9411098527746313,0.3397508493771234,0.8154020385050962
Modern/ESPN Era,8.0,20,44,0,1,2.5,5.5,0.0,0.125
Modern/ESPN Era,15.0,154,244,0,0,10.266666666666667,16.266666666666666,0.0,0.0
Modern/ESPN Era,15.0,101,204,2,2,6.733333333333333,13.6,0.13333333333333333,0.13333333333333333
Modern/ESPN Era,6.383333333333334,12,38,0,0,1.8798955613577022,5.953002610966057,0.0,0.0
Modern/ESPN Era,15.0,63,110,5,12,4.2,7.333333333333333,0.3333333333333333,0.8
Modern/ESPN Era,15.0,39,82,7,9,2.6,5.466666666666667,0.4666666666666667,0.6
Modern/ESPN Era,15.0,106,218,0,0,7.066666666666666,14.533333333333333,0.0,0.0
Modern/ESPN Era,25.0,120,161,0,1,4.8,6.44,0.0,0.04
Modern/ESPN Era,4.85,10,11,1,2,2.061855670103093,2.2680412371134024,0.2061855670103093,0.4123711340206186
Modern/ESPN Era,15.0,145,349,0,4,9.666666666666666,23.266666666666666,0.0,0.26666666666666666
Modern/ESPN Era,9.45,28,46,1,1,2.9629629629629632,4.867724867724868,0.10582010582010583,0.10582010582010583
Modern/ESPN Era,15.0,103,171,1,3,6.866666666666666,11.4,0.06666666666666667,0.2
Modern/ESPN Era,1.25,2,7,0,0,1.6,5.6,0.0,0.0
Modern/ESPN Era,14.533333333333331,16,30,4,8,1.1009174311926606,2.064220183486239,0.27522935779816515,0.5504587155963303
Modern/ESPN Era,15.0,93,161,1,2,6.2,10.733333333333333,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,15.0,30,79,0,3,2.0,5.266666666666667,0.0,0.2
Modern/ESPN Era,1.8666666666666667,9,14,0,0,4.821428571428571,7.5,0.0,0.0
Modern/ESPN Era,15.0,43,90,1,3,2.8666666666666667,6.0,0.06666666666666667,0.2
Modern/ESPN Era,15.0,53,83,5,14,3.533333333333333,5.533333333333333,0.3333333333333333,0.9333333333333333
Modern/ESPN Era,15.0,131,228,2,4,8.733333333333333,15.2,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,1.0166666666666666,10,21,0,0,9.836065573770492,20.655737704918035,0.0,0.0
Modern/ESPN Era,25.0,58,158,0,1,2.32,6.32,0.0,0.04
Modern/ESPN Era,15.0,32,63,4,6,2.1333333333333333,4.2,0.26666666666666666,0.4
Modern/ESPN Era,9.183333333333334,64,153,1,2,6.969147005444646,16.660617059891106,0.1088929219600726,0.2177858439201452
Modern/ESPN Era,15.0,39,103,5,5,2.6,6.866666666666666,0.3333333333333333,0.3333333333333333
Modern/ESPN Era,15.0,40,99,0,0,2.6666666666666665,6.6,0.0,0.0
Modern/ESPN Era,7.833333333333333,24,45,1,2,3.0638297872340425,5.74468085106383,0.12765957446808512,0.25531914893617025
Modern/ESPN Era,15.0,26,101,0,4,1.7333333333333334,6.733333333333333,0.0,0.26666666666666666
Modern/ESPN Era,15.0,55,108,0,1,3.6666666666666665,7.2,0.0,0.06666666666666667
Modern/ESPN Era,9.066666666666666,83,144,0,0,9.154411764705882,15.882352941176471,0.0,0.0
Modern/ESPN Era,15.0,62,118,3,22,4.133333333333334,7.866666666666666,0.2,1.4666666666666666
Modern/ESPN Era,9.35,49,85,0,0,5.240641711229947,9.090909090909092,0.0,0.0
Modern/ESPN Era,15.0,42,99,4,6,2.8,6.6,0.26666666666666666,0.4
Modern/ESPN Era,2.95,33,75,0,1,11.1864406779661,25.423728813559322,0.0,0.3389830508474576
Modern/ESPN Era,13.266666666666667,66,197,0,0,4.974874371859296,14.849246231155778,0.0,0.0
Modern/ESPN Era,15.0,99,200,0,0,6.6,13.333333333333334,0.0,0.0
Modern/ESPN Era,15.0,70,201,0,0,4.666666666666667,13.4,0.0,0.0
Modern/ESPN Era,15.0,61,188,1,2,4.066666666666666,12.533333333333333,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,3.25,10,21,0,0,3.076923076923077,6.461538461538462,0.0,0.0
Modern/ESPN Era,15.0,104,333,1,2,6.933333333333334,22.2,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,5.6,18,35,1,2,3.2142857142857144,6.25,0.17857142857142858,0.35714285714285715
Modern/ESPN Era,15.0,12,52,2,10,0.8,3.466666666666667,0.13333333333333333,0.6666666666666666
Modern/ESPN Era,15.0,2,19,3,16,0.13333333333333333,1.2666666666666666,0.2,1.0666666666666667
Modern/ESPN Era,25.0,147,262,0,0,5.88,10.48,0.0,0.0
Modern/ESPN Era,2.6166666666666667,21,33,0,0,8.025477707006369,12.611464968152866,0.0,0.0
Modern/ESPN Era,15.0,64,131,1,6,4.266666666666667,8.733333333333333,0.06666666666666667,0.4
Modern/ESPN Era,2.083333333333333,5,16,0,0,2.4000000000000004,7.6800000000000015,0.0,0.0
Modern/ESPN Era,15.0,60,174,0,1,4.0,11.6,0.0,0.06666666666666667
Modern/ESPN Era,6.666666666666667,64,110,1,1,9.6,16.5,0.15,0.15
Modern/ESPN Era,2.15,13,22,0,0,6.046511627906977,10.232558139534884,0.0,0.0
Modern/ESPN Era,14.216666666666669,100,175,0,0,7.033997655334114,12.309495896834699,0.0,0.0
Modern/ESPN Era,9.35,26,39,2,3,2.7807486631016043,4.171122994652406,0.21390374331550802,0.32085561497326204
Modern/ESPN Era,15.0,51,91,0,3,3.4,6.066666666666666,0.0,0.2
Modern/ESPN Era,7.7,15,22,0,1,1.948051948051948,2.857142857142857,0.0,0.12987012987012986
Modern/ESPN Era,15.0,17,39,3,5,1.1333333333333333,2.6,0.2,0.3333333333333333
Modern/ESPN Era,15.0,63,252,0,3,4.2,16.8,0.0,0.2
Modern/ESPN Era,15.0,56,114,0,1,3.7333333333333334,7.6,0.0,0.06666666666666667
Modern/ESPN Era,3.1333333333333333,36,85,0,0,11.48936170212766,27.127659574468087,0.0,0.0
Modern/ESPN Era,3.583333333333333,15,64,0,0,4.186046511627907,17.86046511627907,0.0,0.0
Modern/ESPN Era,4.583333333333333,23,69,0,1,5.0181818181818185,15.054545454545455,0.0,0.2181818181818182
Modern/ESPN Era,15.0,36,76,6,10,2.4,5.066666666666666,0.4,0.6666666666666666
Modern/ESPN Era,1.5833333333333333,2,11,0,0,1.2631578947368423,6.947368421052632,0.0,0.0
Modern/ESPN Era,3.7,7,21,0,3,1.8918918918918919,5.675675675675675,0.0,0.8108108108108107
Modern/ESPN Era,15.0,33,68,0,2,2.2,4.533333333333333,0.0,0.13333333333333333
Modern/ESPN Era,15.0,7,29,2,12,0.4666666666666667,1.9333333333333333,0.13333333333333333,0.8
Modern/ESPN Era,15.0,15,132,2,5,1.0,8.8,0.13333333333333333,0.3333333333333333
Modern/ESPN Era,14.35,45,81,3,7,3.1358885017421603,5.644599303135888,0.20905923344947736,0.4878048780487805
Modern/ESPN Era,15.0,53,118,4,5,3.533333333333333,7.866666666666666,0.26666666666666666,0.3333333333333333
Modern/ESPN Era,7.816666666666666,34,55,3,6,4.349680170575693,7.036247334754798,0.3837953091684435,0.767590618336887
Modern/ESPN Era,21.166666666666668,105,228,0,0,4.960629921259843,10.771653543307085,0.0,0.0
Modern/ESPN Era,6.466666666666667,10,15,1,7,1.5463917525773196,2.319587628865979,0.15463917525773196,1.0824742268041236
Modern/ESPN Era,7.05,13,46,0,6,1.8439716312056738,6.5248226950354615,0.0,0.851063829787234
Modern/ESPN Era,15.0,59,76,3,7,3.933333333333333,5.066666666666666,0.2,0.4666666666666667
Modern/ESPN Era,15.0,50,128,1,8,3.3333333333333335,8.533333333333333,0.06666666666666667,0.5333333333333333
Modern/ESPN Era,15.0,98,177,0,0,6.533333333333333,11.8,0.0,0.0
Modern/ESPN Era,15.0,56,99,11,18,3.7333333333333334,6.6,0.7333333333333333,1.2
Modern/ESPN Era,2.183333333333333,9,24,0,0,4.122137404580153,10.992366412213741,0.0,0.0
Modern/ESPN Era,15.0,63,150,2,8,4.2,10.0,0.13333333333333333,0.5333333333333333
Modern/ESPN Era,1.6833333333333331,15,24,0,1,8.910891089108912,14.25742574257426,0.0,0.5940594059405941
Modern/ESPN Era,25.0,132,283,0,0,5.28,11.32,0.0,0.0
Modern/ESPN Era,25.0,135,210,4,15,5.4,8.4,0.16,0.6
Modern/ESPN Era,15.0,88,129,4,7,5.866666666666666,8.6,0.26666666666666666,0.4666666666666667
Modern/ESPN Era,2.333333333333333,12,32,0,0,5.142857142857143,13.714285714285715,0.0,0.0
Modern/ESPN Era,4.133333333333334,20,59,0,0,4.838709677419354,14.274193548387096,0.0,0.0
Modern/ESPN Era,8.35,17,24,1,2,2.035928143712575,2.874251497005988,0.11976047904191617,0.23952095808383234
Modern/ESPN Era,7.466666666666667,62,81,0,1,8.303571428571429,10.848214285714285,0.0,0.13392857142857142
Modern/ESPN Era,15.0,130,283,0,0,8.666666666666666,18.866666666666667,0.0,0.0
Modern/ESPN Era,15.0,32,57,0,0,2.1333333333333333,3.8,0.0,0.0
Modern/ESPN Era,15.0,33,62,0,0,2.2,4.133333333333334,0.0,0.0
Modern/ESPN Era,2.1666666666666665,14,29,0,1,6.461538461538462,13.384615384615385,0.0,0.46153846153846156
Modern/ESPN Era,2.1666666666666665,17,28,0,0,7.846153846153847,12.923076923076923,0.0,0.0
Modern/ESPN Era,3.716666666666667,0,2,0,0,0.0,0.5381165919282511,0.0,0.0
Modern/ESPN Era,15.0,38,92,1,3,2.533333333333333,6.133333333333334,0.06666666666666667,0.2
Modern/ESPN Era,2.95,7,25,0,0,2.3728813559322033,8.47457627118644,0.0,0.0
Modern/ESPN Era,2.15,13,21,0,0,6.046511627906977,9.767441860465116,0.0,0.0
Modern/ESPN Era,7.15,40,87,2,2,5.594405594405594,12.167832167832167,0.2797202797202797,0.2797202797202797
Modern/ESPN Era,4.15,11,15,0,0,2.650602409638554,3.614457831325301,0.0,0.0
Modern/ESPN Era,15.0,70,165,1,10,4.666666666666667,11.0,0.06666666666666667,0.6666666666666666
Modern/ESPN Era,15.0,54,139,1,5,3.6,9.266666666666667,0.06666666666666667,0.3333333333333333
Modern/ESPN Era,11.916666666666666,10,36,0,1,0.8391608391608392,3.0209790209790213,0.0,0.08391608391608392
Modern/ESPN Era,0.2333333333333333,3,9,0,0,12.857142857142858,38.57142857142858,0.0,0.0
Modern/ESPN Era,14.333333333333334,26,60,1,7,1.813953488372093,4.186046511627906,0.06976744186046512,0.4883720930232558
Modern/ESPN Era,25.0,126,210,3,9,5.04,8.4,0.12,0.36
Modern/ESPN Era,11.016666666666667,30,51,1,1,2.723146747352496,4.6293494704992435,0.0907715582450832,0.0907715582450832
Modern/ESPN Era,15.0,112,270,0,4,7.466666666666667,18.0,0.0,0.26666666666666666
Modern/ESPN Era,9.25,22,51,0,0,2.3783783783783785,5.513513513513513,0.0,0.0
Modern/ESPN Era,15.0,149,245,1,10,9.933333333333334,16.333333333333332,0.06666666666666667,0.6666666666666666
Modern/ESPN Era,7.616666666666666,32,109,0,2,4.201312910284464,14.310722100656456,0.0,0.262582056892779
Modern/ESPN Era,15.0,139,237,0,0,9.266666666666667,15.8,0.0,0.0
Modern/ESPN Era,7.916666666666667,16,32,0,0,2.0210526315789474,4.042105263157895,0.0,0.0
Modern/ESPN Era,15.0,49,77,2,7,3.2666666666666666,5.133333333333334,0.13333333333333333,0.4666666666666667
Modern/ESPN Era,2.966666666666667,20,45,0,0,6.741573033707865,15.168539325842696,0.0,0.0
Modern/ESPN Era,15.0,30,47,2,6,2.0,3.1333333333333333,0.13333333333333333,0.4
Modern/ESPN Era,6.833333333333333,30,71,0,2,4.390243902439025,10.390243902439025,0.0,0.29268292682926833
Modern/ESPN Era,0.3833333333333333,3,5,0,0,7.82608695652174,13.043478260869566,0.0,0.0
Modern/ESPN Era,25.0,99,283,2,2,3.96,11.32,0.08,0.08
Modern/ESPN Era,15.0,60,99,1,2,4.0,6.6,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,15.0,28,57,6,7,1.8666666666666667,3.8,0.4,0.4666666666666667
Modern/ESPN Era,1.75,3,10,1,1,1.7142857142857142,5.714285714285714,0.5714285714285714,0.5714285714285714
Modern/ESPN Era,15.0,29,54,1,8,1.9333333333333333,3.6,0.06666666666666667,0.5333333333333333
Modern/ESPN Era,15.0,50,91,3,4,3.3333333333333335,6.066666666666666,0.2,0.26666666666666666
Modern/ESPN Era,8.283333333333333,24,56,0,0,2.89738430583501,6.76056338028169,0.0,0.0
Modern/ESPN Era,15.0,40,88,3,6,2.6666666666666665,5.866666666666666,0.2,0.4
Modern/ESPN Era,7.983333333333333,39,71,3,8,4.88517745302714,8.893528183716075,0.3757828810020877,1.0020876826722338
Modern/ESPN Era,15.0,53,120,0,1,3.533333333333333,8.0,0.0,0.06666666666666667
Modern/ESPN Era,8.9,66,135,1,2,7.415730337078651,15.168539325842696,0.11235955056179775,0.2247191011235955
Modern/ESPN Era,15.0,45,106,1,3,3.0,7.066666666666666,0.06666666666666667,0.2
Modern/ESPN Era,25.0,142,267,6,13,5.68,10.68,0.24,0.52
Modern/ESPN Era,4.166666666666667,26,36,0,1,6.239999999999999,8.639999999999999,0.0,0.24
Modern/ESPN Era,6.1,19,41,2,2,3.114754098360656,6.721311475409837,0.3278688524590164,0.3278688524590164
Modern/ESPN Era,15.0,88,184,0,0,5.866666666666666,12.266666666666667,0.0,0.0
Modern/ESPN Era,15.0,95,192,0,0,6.333333333333333,12.8,0.0,0.0
Modern/ESPN Era,8.066666666666666,57,84,3,4,7.066115702479339,10.413223140495868,0.37190082644628103,0.49586776859504134
Modern/ESPN Era,15.0,63,127,0,3,4.2,8.466666666666667,0.0,0.2
Modern/ESPN Era,1.0666666666666669,5,8,0,0,4.687499999999999,7.499999999999998,0.0,0.0
Modern/ESPN Era,15.0,59,126,0,1,3.933333333333333,8.4,0.0,0.06666666666666667
Modern/ESPN Era,15.0,53,114,1,3,3.533333333333333,7.6,0.06666666666666667,0.2
Modern/ESPN Era,15.0,106,208,1,2,7.066666666666666,13.866666666666667,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,25.0,153,301,1,1,6.12,12.04,0.04,0.04
Modern/ESPN Era,13.416666666666666,80,115,4,5,5.962732919254659,8.571428571428571,0.2981366459627329,0.3726708074534162
Modern/ESPN Era,15.0,89,156,1,2,5.933333333333334,10.4,0.06666666666666667,0.13333333333333333
Modern/ESPN Era,6.8,27,35,2,3,3.9705882352941178,5.147058823529412,0.29411764705882354,0.4411764705882353
Modern/ESPN Era,15.0,57,99,3,10,3.8,6.6,0.2,0.6666666666666666
Modern/ESPN Era,15.0,86,140,2,5,5.733333333333333,9.333333333333334,0.13333333333333333,0.3333333333333333
Modern/ESPN Era,6.05,14,37,0,4,2.31404958677686,6.115702479338843,0.0,0.6611570247933884
Modern/ESPN Era,2.4166666666666665,22,37,1,1,9.10344827586207,15.310344827586208,0.4137931034482759,0.4137931034482759
Modern/ESPN Era,14.983333333333333,102,233,2,7,6.807563959955506,15.550611790878754,0.13348164627363737,0.4671857619577308
Modern/ESPN Era,2.333333333333333,4,4,1,1,1.7142857142857144,1.7142857142857144,0.4285714285714286,0.4285714285714286
Modern/ESPN Era,15.0,67,117,1,5,4.466666666666667,7.8,0.06666666666666667,0.3333333333333333
Modern/ESPN Era,1.8333333333333333,13,17,0,0,7.090909090909091,9.272727272727273,0.0,0.0
Modern/ESPN Era,0.4833333333333333,3,5,0,0,6.206896551724139,10.344827586206897,0.0,0.0
Modern/ESPN Era,25.0,87,305,0,0,3.48,12.2,0.0,0.0
Modern/ESPN Era,8.7,35,74,2,3,4.022988505747127,8.505747126436782,0.2298850574712644,0.3448275862068966
Modern/ESPN Era,9.216666666666669,53,104,0,1,5.750452079566003,11.283905967450268,0.0,0.10849909584086798
Modern/ESPN Era,15.0,100,315,3,8,6.666666666666667,21.0,0.2,0.5333333333333333
Modern/ESPN Era,15.0,29,65,0,3,1.9333333333333333,4.333333333333333,0.0,0.2
Modern/ESPN Era,15.0,64,134,2,2,4.266666666666667,8.933333333333334,0.13333333333333333,0.13333333333333333
Modern/ESPN Era,7.6,54,95,1,1,7.105263157894737,12.5,0.13157894736842105,0.13157894736842105
Modern/ESPN Era,15.0,103,287,1,5,6.866666666666666,19.133333333333333,0.06666666666666667,0.3333333333333333
Modern/ESPN Era,15.0,3,10,2,4,0.2,0.6666666666666666,0.13333333333333333,0.26666666666666666
Modern/ESPN Era,15.0,57,155,1,6,3.8,10.333333333333334,0.06666666666666667,0.4
Modern/ESPN Era,4.65,30,56,0,2,6.451612903225806,12.043010752688172,0.0,0.4301075268817204
Modern/ESPN Era,15.0,51,125,0,0,3.4,8.333333333333334,0.0,0.0
Modern/ESPN Era,9.333333333333334,81,188,0,0,8.678571428571429,20.142857142857142,0.0,0.0
Modern/ESPN Era,15.0,13,28,0,0,0.8666666666666667,1.8666666666666667,0.0,0.0
Modern/ESPN Era,15.0,36,102,0,8,2.4,6.8,0.0,0.5333333333333333
Modern/ESPN Era,15.0,66,149,1,1,4.4,9.933333333333334,0.06666666666666667,0.06666666666666667
Modern/ESPN Era,4.8,14,24,0,0,2.916666666666667,5.0,0.0,0.0
Modern/ESPN Era,1.2833333333333334,3,5,0,0,2.3376623376623376,3.8961038961038956,0.0,0.0
Modern/ESPN Era,0.9166666666666666,3,8,0,0,3.272727272727273,8.727272727272728,0.0,0.0
Modern/ESPN Era,2.9,22,30,1,1,7.586206896551724,10.344827586206897,0.3448275862068966,0.3448275862068966
Modern/ESPN Era,15.0,95,156,0,0,6.333333333333333,10.4,0.0,0.0
Modern/ESPN Era,13.283333333333331,85,163,1,3,6.398996235884568,12.271016311166878,0.0752823086574655,0.22584692597239653
Modern/ESPN Era,15.0,22,62,2,6,1.4666666666666666,4.133333333333334,0.13333333333333333,0.4
Modern/ESPN Era,15.0,85,154,2,3,5.666666666666667,10.266666666666667,0.13333333333333333,0.2
Modern/ESPN Era,14.316666666666666,66,97,7,12,4.610011641443539,6.775320139697323,0.4889406286379511,0.8381839348079162
Modern/ESPN Era,25.0,147,245,2,4,5.88,9.8,0.08,0.16
Modern/ESPN Era,7.383333333333334,31,70,1,1,4.198645598194131,9.48081264108352,0.13544018058690743,0.13544018058690743
Modern/ESPN Era,15.0,100,177,1,3,6.666666666666667,11.8,0.06666666666666667,0.2
Modern/ESPN Era,3.1666666666666665,18,32,2,2,5.684210526315789,10.105263157894738,0.6315789473684211,0.6315789473684211
Modern/ESPN Era,0.6333333333333333,8,10,0,0,12.631578947368421,15.789473684210527,0.0,0.0
Modern/ESPN Era,15.0,61,78,2,3,4.066666666666666,5.2,0.13333333333333333,0.2
Modern/ESPN Era,0.3333333333333333,0,1,0,0,0.0,3.0,0.0,0.0
Modern/ESPN Era,6.916666666666667,26,53,1,5,3.759036144578313,7.662650602409638,0.14457831325301204,0.7228915662650602
Modern/ESPN Era,13.7,44,81,4,6,3.2116788321167884,5.912408759124088,0.29197080291970806,0.43795620437956206
Modern/ESPN Era,0.2833333333333333,2,3,0,0,7.0588235294117645,10.588235294117647,0.0,0.0
Modern/ESPN Era,15.0,56,107,3,14,3.7333333333333334,7.133333333333334,0.2,0.9333333333333333
